"HonestPre";"ActuallyAre";"HACCT_9";"HACCT_14";"HACCT_22";"HACCT_30";"HACCT_10";"HACCT_1";"HACCT_43";"HACCT_26";"HACCT_2";"HACCT_6";"HACCT_25";"HACCT_49";"HACCT_AttentionHA";"Guide_1";"Guide_2";"Guide_3";"Guide_4";"Guide_5";"Guide_6";"Guide_7";"Guide_8";"GuideNY";"TACCT_10";"TACCT_13";"TACCT_19";"TACCT_23";"TACCT_26";"TACCT_31";"TACCT_35";"TACCT_38";"TACCT_41";"TACCT_49";"TACCT_AttentionTA";"RCI_1";"RCI_2";"RCI_3";"RCI_4";"RCI_5";"RCI_6";"RCI_7";"RCI_8";"RCI_9";"RCI_10";"STI_1";"STI_2";"STI_3";"STI_4";"STI_5";"STI_6";"STI_7";"STI_8";"AcctTo_1";"AcctTo_2";"AcctGod0no1yes";"AcctTo_3";"AcctTo_4";"AcctTo_5";"AcctTo_6";"AcctTo_7";"AcctTo_8";"AcctTo_9";"R_S_2x2";"R_S_Slider_4";"R_S_Slider_5";"Member";"Repair_AttentionRepair";"bNeutral";"RepX2_2new";"RepX2_3new";"RepX2_4new";"RepX2_12new";"RepX2_20new";"RepX2_17new";"RepX2_16new";"RepX2_5new";"RepX2_6new";"RepX2_9new";"RepX2_AttentionRepX2";"bfi1";"bfi2";"bfi2r";"bfi3";"bfi4";"bfi5";"bfi6";"bfi6r";"bfi7";"bfi8";"bfi8r";"bfi9";"bfi9r";"bfi10";"bfi11";"bfi12";"bfi12r";"bfi13";"bfi14";"bfi15";"bfi16";"bfi17";"bfi18";"bfi18r";"bfi19";"bfi20";"bfi21";"bfi21r";"bfi22";"bfi23";"bfi23r";"bfi24";"bfi24r";"bfi25";"bfi26";"bfi27";"bfi27r";"bfi28";"bfi29";"bfi30";"bfi31";"bfi31r";"bfi32";"bfi33";"bfi34";"bfi34r";"bfi35";"bfi35r";"bfi36";"bfi37";"bfi37r";"bfi38";"bfi39";"bfi40";"bfi41";"bfi41r";"bfi42";"bfi43";"bfi43r";"bfi44";"MLQ_MLQp1";"MLQ_MLQs2";"MLQ_MLQs3";"MLQ_MLQp4";"MLQ_MLQp5";"MLQ_MLQp6";"MLQ_MLQs7";"MLQ_MLQs8";"MLQ_MLQp9doR";"MLQ9rev";"MLQ_MLQs10";"FLmo_1";"FLmo_2";"FLmo_3";"FLmo_4";"FLmo_5";"FLmo_6";"FLmo_7";"FLmo_8";"FLmo_9";"FLmo_10";"FLmo_11";"FLmo_12";"FLmo_13";"FLmo_14";"SD_3";"SD_6";"SD_10";"SD_12";"SD_13";"SD13rev";"SD_15";"SD_16";"SD16rev";"SD_19";"SD_21";"SD21rev";"SD_26";"SD26rev";"SD_28";"SD_30";"SD_33";"SD33rev";"SDsumraw";"SDTotalUse";"Predict";"RepX2Tot6";"FLmoTot";"MLQPresence";"MLQSearch";"RCI10Tot";"STISpiritual";"STIGod";"STItot";"bfia";"bfic";"bfie";"bfin";"bfio";"HAcct11Tot";"TAcct10Tot"
1;1;5;5;5;2;5;3;5;5;5;5;4;3;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;4;5;5;1;2;1;4;5;5;3;4;4;1;1;6;6;6;6;6;6;6;6;1;1;1;1;1;1;NA;NA;NA;NA;3;10;90;1;1;2;5;5;5;5;5;5;5;5;5;5;1;2;2;4;5;1;4;4;2;4;3;3;4;2;4;3;1;5;5;2;4;3;4;1;5;2;2;5;1;3;2;4;4;2;4;4;3;3;5;3;4;4;2;4;4;4;2;4;2;4;2;4;5;2;3;2;4;3;4;2;4;6;2;2;6;6;7;1;1;2;6;2;4;4;4;3;3;3;4;3;5;5;5;3;5;5;1;1;1;1;1;2;1;1;2;2;2;1;2;1;1;1;2;1;16;3;1;30;56;31;8;30;24;24;48;3,77777777777778;4,22222222222222;2,625;2;3,5;48;49
1;1;4;5;5;5;5;4;3;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;5;5;5;5;5;4;5;5;4;1;2;5;4;4;4;2;2;3;1;1;5;5;5;5;5;5;5;4;1;1;1;1;NA;1;1;NA;1;NA;1;90;90;1;1;2;4;4;4;5;4;4;5;4;5;4;1;3;3;3;5;1;5;5;1;5;1;5;5;1;4;4;1;5;5;2;4;3;5;1;5;1;4;4;2;5;2;4;5;1;2;1;3;3;4;1;4;4;2;5;5;4;2;3;3;2;1;5;5;2;4;2;4;4;2;4;4;6;6;5;6;6;6;6;2;1;7;1;5;5;4;3;2;1;3;3;4;4;4;4;4;5;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;24;11;1;25;51;31;20;28;20;19;39;4,44444444444444;4,66666666666667;2,25;1,375;3,8;51;47
1;1;5;4;5;3;5;2;4;5;5;5;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;4;5;4;5;5;1;3;2;5;5;4;5;4;5;4;1;5;5;6;6;6;6;6;5;1;1;1;1;1;1;NA;1;1;NA;1;95;95;2;1;2;5;5;4;5;4;5;4;5;5;4;1;5;2;4;4;3;4;2;4;4;2;4;4;2;5;4;1;5;4;3;5;5;4;3;3;3;4;1;5;5;2;4;3;3;4;3;1;5;5;2;5;1;5;5;4;4;2;3;3;5;1;5;4;2;5;2;4;5;3;3;3;6;4;5;5;6;6;5;5;2;6;5;4;5;3;3;5;2;4;0;5;3;4;4;4;4;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;2;1;18;5;1;28;50;29;24;38;23;22;45;4,66666666666667;3,88888888888889;4,5;2,5;4,2;47;48
1;1;4;5;5;4;5;5;5;5;5;5;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;1;1;2;5;5;4;5;4;4;3;6;6;6;6;6;6;6;6;1;1;1;1;1;1;1;NA;1;NA;1;70;68;1;1;2;5;5;5;5;4;5;5;5;5;5;1;1;4;2;5;4;2;5;1;5;1;5;2;4;4;1;1;5;5;1;2;2;5;1;5;5;4;5;1;4;2;4;3;3;2;5;1;5;4;2;4;5;1;5;5;2;4;4;2;1;1;5;5;5;2;2;4;4;1;5;1;6;5;5;4;6;5;6;6;1;7;5;3;4;3;3;1;1;3;1;4;4;3;3;4;3;2;2;2;2;1;2;2;1;2;2;1;2;2;1;1;1;1;2;23;10;1;29;40;28;27;34;24;24;48;4,44444444444444;4,77777777777778;1,625;3,5;2,7;52;50
1;1;5;5;5;4;5;5;5;5;4;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;4;5;5;4;5;4;5;4;5;1;1;2;2;4;4;4;4;3;3;3;6;5;6;5;5;6;6;6;1;1;0;NA;NA;1;NA;NA;1;NA;1;93;90;2;1;2;5;5;5;5;5;5;5;5;5;5;1;5;3;3;5;4;5;5;1;4;5;1;5;1;5;3;3;3;5;5;5;3;3;3;3;5;5;5;1;5;3;3;3;3;4;5;3;3;5;3;3;3;3;5;5;4;2;5;1;4;4;2;4;4;4;4;2;5;5;1;5;5;7;7;5;6;4;4;4;3;5;7;3;5;5;4;5;5;3;3;5;5;5;5;5;5;2;2;1;2;1;2;2;1;2;2;2;1;2;1;1;2;2;1;21;8;1;30;63;25;29;30;23;22;45;3,66666666666667;3,55555555555556;3,125;3,375;3,9;53;46
1;1;5;5;5;5;5;5;5;5;5;5;4;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;2;4;5;2;4;5;3;4;4;1;1;2;2;3;3;4;3;2;2;4;4;2;5;4;4;4;5;3;1;NA;1;1;NA;1;NA;1;1;NA;1;80;90;2;1;2;5;5;5;5;5;5;5;5;5;5;1;2;4;2;2;4;4;2;4;4;3;3;2;4;4;2;4;2;5;4;4;4;5;5;1;2;5;2;4;4;5;1;2;4;2;2;4;2;1;4;5;2;4;4;4;2;4;4;2;5;2;4;4;2;5;2;4;4;2;4;2;5;5;5;2;2;2;6;2;7;1;4;3;2;3;0;2;1;1;0;4;2;3;3;5;0;1;2;1;1;1;2;1;1;2;1;1;2;2;1;1;2;2;1;18;5;2;30;29;12;22;26;18;13;31;3,44444444444444;2,77777777777778;3,375;3,5;3,7;55;37
1;1;5;5;5;5;5;5;5;5;4;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;4;5;4;4;4;NA;4;4;4;4;6;5;5;5;5;5;5;4;1;NA;0;NA;NA;NA;NA;NA;NA;NA;1;84;91;1;1;2;5;5;5;5;5;5;5;5;5;5;1;5;5;1;5;4;5;5;1;5;5;1;5;1;5;5;5;1;5;5;5;5;5;5;1;5;5;5;1;5;4;2;5;1;5;3;5;1;5;5;5;5;1;4;5;5;1;4;2;4;5;1;5;5;5;5;1;5;4;2;5;7;7;7;7;7;6;7;7;7;1;7;4;4;4;4;4;4;4;4;4;4;5;5;4;4;1;1;1;1;1;2;1;1;2;1;1;2;1;2;1;1;1;2;18;5;1;30;58;28;35;NA;21;19;40;3,11111111111111;3,44444444444444;3,125;3,375;4,3;54;50
1;1;5;4;5;3;3;2;3;5;4;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;4;4;4;4;4;4;4;1;1;1;3;2;1;1;1;1;1;1;4;4;1;4;4;4;4;3;1;NA;0;NA;NA;NA;NA;NA;NA;NA;3;7;33;1;1;2;5;5;5;5;5;5;5;5;5;5;1;2;3;3;3;5;2;3;3;3;4;2;1;5;4;1;3;3;3;5;3;2;2;4;2;5;3;4;2;3;4;2;1;5;3;2;3;3;3;5;3;4;2;3;2;1;5;3;3;2;3;3;2;5;2;3;3;3;5;1;3;1;6;4;2;1;5;5;5;4;4;5;3;3;2;1;0;0;1;1;1;0;1;0;0;1;1;1;1;1;2;1;1;2;1;1;2;1;2;1;1;1;2;1;13;0;1;30;14;13;25;13;13;15;28;2,88888888888889;2,22222222222222;2;5;2,9;42;40
1;1;4;3;4;4;2;3;3;4;3;4;2;2;2;1;NA;NA;NA;NA;NA;NA;NA;2;3;4;3;4;4;3;4;4;3;4;1;2;2;1;1;2;2;1;1;1;1;4;5;4;5;2;6;4;3;1;NA;0;NA;NA;NA;NA;NA;1;NA;2;50;49;1;1;2;2;2;2;3;3;2;2;3;3;2;1;2;3;3;3;2;3;4;2;4;4;2;4;2;3;2;2;4;4;4;2;3;2;4;2;4;3;4;2;2;4;2;4;2;3;3;2;4;3;4;2;5;1;4;4;4;2;3;3;2;2;4;2;4;3;4;2;3;2;4;1;4;5;5;5;5;6;4;3;1;7;4;3;3;3;3;0;1;2;1;3;5;3;4;3;3;1;1;2;1;1;2;1;2;1;1;1;2;1;2;1;1;2;1;17;4;1;14;37;27;21;14;14;19;33;3,33333333333333;2,88888888888889;2,125;3;2,5;36;36
1;1;5;5;4;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;3;5;5;5;4;3;3;1;2;1;2;2;3;2;3;2;2;3;4;4;4;4;4;4;4;4;1;NA;1;1;NA;NA;1;NA;1;NA;3;60;75;2;1;2;4;4;4;4;4;4;4;3;4;4;1;4;3;3;5;2;3;4;2;4;4;2;4;2;4;3;2;4;5;4;4;4;4;4;2;4;3;2;4;5;2;4;4;2;2;3;2;4;4;3;4;3;3;4;3;4;2;4;2;4;3;3;3;2;3;2;4;4;4;2;3;4;4;5;3;3;3;5;5;2;6;4;4;4;4;4;5;3;3;3;5;4;4;4;4;3;1;1;2;2;2;1;1;2;1;1;1;2;2;1;1;2;2;1;17;4;1;24;54;19;23;22;16;16;32;3,88888888888889;3,33333333333333;3,375;2,625;3,2;54;40
1;1;3;4;4;4;5;4;4;4;5;2;4;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;5;4;5;5;3;4;5;4;4;1;3;3;4;5;4;5;3;5;2;3;4;5;6;6;5;6;4;6;1;NA;0;NA;NA;NA;NA;NA;1;NA;1;60;46;2;1;2;4;5;4;3;4;4;5;5;5;2;1;5;3;3;4;2;4;5;1;4;2;4;4;2;4;5;2;4;4;1;5;3;4;5;1;2;2;4;2;5;3;3;4;2;2;4;5;1;1;5;4;4;2;5;1;5;1;5;1;4;2;4;5;1;3;4;2;5;1;5;5;7;4;5;3;5;6;7;4;1;7;6;3;2;3;2;4;3;0;4;4;2;1;4;5;5;2;1;2;2;1;2;1;1;2;2;2;1;1;2;2;2;2;1;22;9;1;24;42;28;26;37;19;23;42;3,88888888888889;3,11111111111111;3,25;2;3,2;44;43
1;1;4;5;4;4;5;3;3;4;4;4;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;1;2;2;2;3;3;2;1;2;2;4;4;4;4;4;4;4;3;1;1;1;1;NA;1;1;NA;NA;NA;1;55;45;2;1;2;4;4;3;4;3;4;3;4;4;4;1;4;3;3;4;3;4;4;2;2;4;2;3;3;4;3;3;3;3;3;4;4;4;4;2;4;5;3;3;4;4;2;3;3;4;3;3;3;4;4;5;3;3;4;4;3;3;4;2;4;3;3;3;4;4;1;5;4;5;1;5;4;6;6;5;5;4;5;5;4;4;5;4;4;3;3;3;3;3;0;3;3;3;3;4;1;1;1;1;1;2;1;1;2;1;2;1;2;2;1;1;2;2;1;16;3;1;22;40;22;27;20;16;15;31;3,33333333333333;2,77777777777778;3,25;3,375;4,2;45;50
1;1;4;4;3;4;5;4;4;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;3;4;4;2;2;3;2;2;2;1;1;1;1;1;2;2;1;1;1;1;4;4;4;3;4;4;4;3;1;NA;0;NA;NA;NA;NA;NA;1;NA;1;35;65;1;1;2;5;5;5;5;4;4;5;5;5;5;1;5;1;5;5;1;3;1;5;5;1;5;4;2;4;3;1;5;5;2;4;4;4;1;5;1;4;1;5;5;1;5;2;4;3;4;2;4;4;1;3;1;5;5;5;4;2;3;3;5;1;5;5;3;3;3;3;4;1;5;2;6;2;1;6;6;6;3;2;1;7;1;4;5;4;3;1;1;3;4;4;4;5;5;5;4;2;2;2;2;1;2;1;1;2;1;1;2;2;1;2;2;2;1;22;9;1;28;52;31;9;12;16;14;30;4,66666666666667;4,88888888888889;4,5;2;3,2;48;28
1;1;4;5;4;5;4;4;4;4;4;4;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;4;5;5;4;5;4;4;1;1;2;3;4;3;4;4;3;4;2;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;NA;1;95;94;2;1;2;4;5;5;4;4;4;5;5;5;5;1;3;2;4;4;4;2;4;2;5;2;4;2;4;2;1;1;5;5;5;5;2;5;5;1;5;2;4;2;4;4;2;2;4;2;4;2;4;4;2;2;4;2;4;4;4;2;5;1;3;1;5;4;2;2;4;2;5;4;2;4;6;6;7;4;4;4;6;6;6;2;6;3;3;3;1;1;0;1;1;3;3;3;3;3;3;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;25;12;1;26;31;20;31;30;20;20;40;4,55555555555556;3,33333333333333;2,375;3,5;2,4;46;43
1;1;4;4;4;4;4;5;5;4;5;4;4;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;2;3;2;2;4;2;2;2;3;4;1;2;3;4;5;6;5;4;1;NA;0;NA;NA;NA;NA;NA;NA;NA;1;85;94;2;1;2;1;2;3;4;5;4;3;2;3;1;1;1;2;4;3;4;5;4;2;3;2;4;1;5;2;3;4;2;5;4;3;2;1;2;4;3;4;5;1;4;3;3;2;4;1;2;3;3;4;5;4;3;3;2;1;2;4;3;3;4;5;1;4;3;2;1;5;2;3;3;4;6;7;6;6;7;6;7;7;7;1;3;3;3;2;4;4;4;4;3;5;4;3;3;5;4;1;1;2;2;1;2;2;2;1;2;1;2;2;1;2;1;1;2;21;8;1;19;51;26;30;26;14;16;30;2,44444444444444;3,44444444444444;2,25;4;3,3;48;50
1;1;4;3;5;4;3;4;4;5;5;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;4;4;3;5;5;4;5;1;3;4;3;4;4;5;3;5;3;1;6;6;6;4;5;5;4;5;1;1;1;1;NA;1;NA;NA;1;NA;1;80;65;2;1;2;4;4;4;5;4;5;4;5;4;5;1;2;3;3;4;4;3;5;1;4;3;3;3;3;4;2;2;4;4;3;2;2;5;3;3;5;2;4;2;4;4;2;2;4;2;2;3;3;3;4;3;4;2;4;3;3;3;4;2;2;4;2;3;4;3;3;3;4;4;2;2;2;5;5;2;2;1;5;7;7;1;6;3;3;3;0;3;0;0;0;2;3;3;0;1;0;1;1;1;1;2;1;1;1;2;1;2;1;1;2;1;1;2;1;15;2;1;26;21;8;28;35;21;20;41;3,66666666666667;3;1,875;3,75;2,6;45;45
1;1;5;5;5;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;4;6;6;6;6;6;6;6;6;1;NA;1;1;NA;NA;NA;NA;NA;NA;1;93;88;2;1;2;5;5;5;5;5;5;5;5;5;5;1;5;1;5;5;1;5;2;4;5;2;4;5;1;5;5;1;5;5;1;5;5;5;1;5;1;5;2;4;4;2;4;5;1;5;3;2;4;5;2;4;2;4;5;5;5;1;3;3;4;1;5;5;1;4;1;5;4;2;4;3;7;7;7;7;7;7;7;7;1;7;4;5;5;5;4;4;4;4;4;4;4;5;4;4;5;2;2;2;2;1;2;2;2;1;2;1;2;2;1;2;2;2;1;23;10;1;30;61;35;32;49;24;24;48;4,66666666666667;4,66666666666667;4,25;1,125;4,4;55;50
1;1;4;4;5;4;4;3;4;4;4;5;4;4;2;NA;NA;NA;NA;NA;NA;1;NA;2;3;4;4;4;4;4;4;4;4;4;1;3;1;4;5;4;3;2;4;3;3;5;5;4;6;5;4;5;4;1;1;0;NA;1;1;1;1;1;NA;1;60;90;1;1;2;5;5;4;5;4;4;5;5;5;5;1;4;3;3;3;4;5;2;4;3;3;3;1;5;5;1;2;4;4;5;4;4;5;3;3;5;4;2;4;5;3;3;2;4;4;4;2;4;2;4;5;3;3;5;4;3;3;4;2;5;3;3;2;4;4;1;5;4;5;1;4;5;5;5;3;3;4;6;6;5;3;5;3;3;3;2;2;0;2;0;3;1;4;3;4;4;1;1;1;2;1;2;1;1;2;2;1;2;2;1;1;2;2;1;19;6;1;27;34;18;27;32;19;19;38;4;2,77777777777778;3,625;4,25;4,2;45;39
1;1;3;5;3;5;5;5;5;5;5;5;3;5;2;1;NA;NA;1;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;3;1;4;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;1;1;0;NA;1;NA;NA;NA;1;NA;1;100;98;1;1;2;4;4;4;4;4;4;4;4;4;4;1;5;2;4;5;5;5;3;3;5;5;1;5;1;5;5;2;4;5;5;5;4;3;1;5;1;3;1;5;5;1;5;1;5;5;5;5;1;5;5;5;1;5;5;5;3;3;5;1;5;5;1;3;1;5;5;1;5;2;4;5;6;5;4;4;4;4;4;5;3;5;5;5;5;5;5;5;5;5;5;3;3;3;3;3;3;2;1;1;1;1;2;1;1;2;1;2;1;1;2;2;1;2;1;18;5;1;24;58;23;23;43;24;24;48;3,66666666666667;4,22222222222222;4,625;3,25;4;51;50
1;1;4;4;4;4;3;3;4;5;4;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;4;4;4;4;5;5;1;1;2;3;3;3;3;4;3;3;3;5;5;5;5;5;5;5;5;1;1;1;1;NA;1;1;NA;1;NA;1;80;90;2;1;2;4;4;4;5;4;4;4;5;4;5;1;1;1;5;4;4;3;5;1;4;1;5;2;4;4;3;2;4;4;5;5;3;2;4;2;5;4;5;1;4;3;3;2;4;3;2;4;2;4;4;3;4;2;5;4;2;4;4;2;2;2;4;4;5;4;3;3;4;4;2;4;2;7;7;3;2;3;6;7;5;3;6;2;2;1;1;0;0;2;1;0;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;1;2;1;2;1;1;1;2;20;7;1;25;14;13;33;28;20;20;40;3,77777777777778;3,55555555555556;1,875;4,375;3,5;43;46
1;1;4;4;5;4;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;3;4;3;3;4;3;3;4;4;5;1;4;4;5;4;4;5;5;4;4;4;6;6;6;5;6;5;5;4;1;NA;0;NA;NA;NA;NA;NA;NA;NA;1;100;61;2;1;2;5;5;4;5;4;4;5;5;5;5;1;3;3;3;4;4;5;3;3;5;4;2;2;4;5;3;2;4;5;4;5;3;5;1;5;5;3;4;2;5;3;3;2;4;5;4;2;4;3;3;5;4;2;5;4;3;3;2;4;4;1;5;4;4;4;1;5;4;4;2;3;5;4;5;5;5;5;4;3;1;7;3;3;4;3;3;3;2;3;2;3;3;4;4;3;4;2;2;2;2;1;2;2;1;2;2;1;2;1;2;2;2;2;1;25;12;1;27;44;27;19;43;23;20;43;4,44444444444444;3,55555555555556;3;3,875;4,4;52;36
1;1;5;5;5;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;1;2;5;5;5;NA;5;5;5;5;6;6;6;6;6;6;6;6;1;1;1;1;NA;NA;NA;NA;1;NA;1;90;100;2;1;2;5;5;5;5;5;5;5;5;5;5;1;4;4;2;5;4;3;4;2;5;5;1;5;1;5;5;5;1;5;5;5;5;5;5;1;5;5;5;1;5;5;1;5;1;3;4;5;1;4;5;5;5;1;5;5;5;1;5;1;5;3;3;5;5;5;5;1;5;5;1;5;5;7;7;4;4;4;7;7;1;7;7;3;4;3;4;3;3;3;3;3;3;3;3;3;3;1;1;1;2;2;1;2;1;2;1;1;2;2;1;1;1;1;2;18;5;1;30;44;24;35;NA;24;24;48;3,55555555555556;3,11111111111111;3,375;3,375;3,8;55;50
1;1;3;1;4;2;2;1;2;3;2;3;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;2;3;3;3;2;1;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;NA;NA;NA;NA;NA;1;NA;4;0;0;1;1;2;3;4;5;3;3;3;3;3;4;5;1;1;3;3;1;2;1;3;3;1;2;4;2;4;3;1;2;4;1;5;1;1;3;5;1;5;1;5;1;3;4;2;1;5;1;1;2;4;1;5;1;4;2;4;1;3;3;3;3;1;3;3;1;5;1;5;1;3;5;1;1;3;1;1;1;1;1;1;3;7;1;5;1;0;0;0;0;0;0;0;2;0;1;0;0;0;1;2;1;1;2;1;1;1;2;1;1;2;1;2;1;1;1;2;18;5;1;21;4;7;11;10;4;5;9;3,11111111111111;1,44444444444444;1,375;4,25;1,4;24;27
1;1;5;5;5;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;3;2;3;4;3;3;3;3;4;3;1;1;1;1;1;2;2;2;2;1;1;4;4;4;4;4;4;3;4;1;NA;0;NA;NA;1;1;1;1;NA;1;35;35;1;1;2;5;5;5;5;5;5;5;5;5;5;1;4;4;2;5;3;4;4;2;4;3;3;3;3;4;4;2;4;5;4;4;4;4;4;2;4;4;5;1;4;3;3;4;2;4;4;3;3;4;4;5;5;1;5;5;5;1;3;3;4;4;2;4;4;5;2;4;4;4;2;4;5;5;5;6;6;6;5;5;2;6;5;5;5;5;4;4;3;4;4;3;3;3;3;4;4;1;1;1;2;1;2;1;1;2;2;2;1;2;1;1;1;2;1;17;4;1;30;54;29;25;14;15;16;31;3,55555555555556;3,66666666666667;3;3,125;4,1;55;31
1;1;5;4;4;5;5;5;4;4;4;5;4;5;2;1;NA;NA;NA;NA;NA;1;NA;2;5;5;4;4;4;4;4;4;4;5;1;2;5;4;4;5;4;3;4;4;4;6;5;5;6;4;5;6;5;NA;NA;1;1;NA;1;1;1;1;NA;1;90;74;2;1;2;4;4;3;4;3;3;4;5;5;3;1;4;4;2;4;4;5;2;4;2;4;2;2;4;4;2;4;2;3;4;5;2;4;2;4;2;4;4;2;5;4;2;4;2;4;4;5;1;3;4;5;2;4;4;4;4;2;3;3;4;4;2;4;3;4;3;3;4;3;3;2;3;6;6;3;3;3;6;7;6;2;7;4;3;3;3;3;0;3;1;3;4;3;3;4;3;1;1;2;1;1;2;1;2;1;1;1;2;2;1;1;2;1;2;18;5;1;21;40;14;32;39;21;21;42;2,88888888888889;3,22222222222222;3,25;3,125;3,9;50;43
1;1;3;5;3;4;4;1;5;5;4;5;5;5;2;1;NA;NA;1;NA;NA;NA;NA;2;1;5;3;4;1;1;3;1;1;3;1;1;1;1;1;1;2;1;1;1;1;2;5;1;5;1;1;1;2;1;NA;0;NA;NA;NA;NA;NA;NA;NA;3;5;62;1;1;2;5;5;4;5;4;3;5;5;5;5;1;5;2;4;1;4;1;1;5;3;5;1;1;5;5;1;5;1;3;5;3;1;5;5;1;5;5;1;5;4;1;5;1;5;3;1;3;3;1;5;3;1;5;4;1;1;5;5;1;5;4;2;3;5;1;5;1;5;5;1;3;1;7;6;1;1;1;7;7;7;1;7;1;1;0;0;0;0;1;0;0;0;2;4;0;0;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;2;2;1;16;3;1;26;9;5;34;11;5;13;18;3,44444444444444;1,88888888888889;3,5;4,875;2,6;44;23
1;1;4;5;4;5;5;4;5;5;5;3;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;1;3;5;5;4;5;3;3;5;5;4;4;4;6;6;6;4;6;NA;NA;1;1;NA;1;NA;NA;NA;NA;1;100;73;2;1;2;5;5;5;5;5;5;5;5;5;5;1;5;3;3;5;4;5;3;3;4;3;3;2;4;5;4;3;3;5;4;5;5;3;3;3;5;5;1;5;3;1;5;2;4;3;3;1;5;4;4;5;5;1;5;5;4;2;2;4;5;3;3;3;4;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;5;5;5;5;3;3;3;3;3;4;3;3;3;4;2;2;2;2;2;1;2;2;1;2;2;1;2;1;2;2;2;1;21;8;1;30;52;19;20;39;18;22;40;3,55555555555556;4;3,875;3,875;4,2;50;50
1;1;4;5;5;4;5;1;4;4;4;3;2;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;3;5;5;4;4;5;1;3;2;4;2;2;4;1;4;3;1;5;5;6;6;6;5;5;5;1;1;1;1;1;1;NA;NA;1;NA;1;69;100;2;1;2;3;3;4;4;4;4;3;4;2;4;1;1;2;4;4;4;3;5;1;5;4;2;3;3;4;2;1;5;5;2;3;2;5;5;1;2;4;5;1;1;4;2;2;4;3;5;5;1;5;5;4;5;1;4;4;4;2;1;5;2;2;4;4;1;4;4;2;2;1;5;2;2;5;4;3;5;5;4;5;2;6;4;2;3;2;2;3;0;1;3;3;1;3;2;3;3;2;2;1;2;1;2;1;2;1;2;1;2;1;2;1;1;2;1;20;7;1;22;31;21;22;26;22;21;43;3,44444444444444;3,55555555555556;1,875;2,875;3,4;43;46
